match_id,date,team1,team2,venue,toss_winner,toss_decision,innings,batting_team,bowling_team,over,ball,batsman,bowler,runs,extras,total_runs,wicket,player_out,dismissal_type,striker_strike_rate,bowler_economy,match_result,winner
53,2023-04-09,RCB,DC,Chennai,DC,bat,2,RCB,DC,13,3,Player_6,Player_60,6,1,7,0,None,None,122.3,9.42,win,RCB
66,2023-05-29,SRH,DC,Mumbai,DC,bat,2,SRH,DC,10,2,Player_79,Player_2,1,0,1,0,None,None,82.32,5.56,loss,DC
41,2023-05-19,KKR,CSK,Delhi,CSK,bat,1,CSK,KKR,13,5,Player_39,Player_25,0,2,2,0,None,None,196.59,6.39,loss,CSK
53,2023-04-22,MI,RCB,Delhi,RCB,bat,2,MI,RCB,5,1,Player_99,Player_89,5,1,6,0,None,None,54.81,5.42,loss,MI
18,2023-04-16,DC,GT,Bangalore,DC,field,1,GT,DC,8,1,Player_82,Player_64,6,2,8,0,None,None,102.41,7.63,win,DC
16,2023-05-01,KKR,GT,Chennai,GT,field,1,GT,KKR,4,1,Player_32,Player_19,6,2,8,0,None,None,176.04,5.3,win,GT
63,2023-05-26,PBKS,MI,Bangalore,MI,field,1,PBKS,MI,20,3,Player_58,Player_39,4,1,5,0,None,None,162.07,7.79,win,MI
15,2023-05-07,CSK,MI,Ahmedabad,MI,bat,1,CSK,MI,18,1,Player_23,Player_89,4,2,6,1,Player_80,run out,122.98,8.98,win,CSK
22,2023-04-22,SRH,MI,Bangalore,MI,bat,2,SRH,MI,18,3,Player_1,Player_8,3,2,5,0,None,None,196.07,10.76,loss,MI
34,2023-05-06,MI,DC,Chennai,DC,bat,1,DC,MI,15,2,Player_90,Player_75,3,1,4,0,None,None,186.96,7.6,loss,MI
67,2023-05-24,MI,RR,Mumbai,MI,bat,1,MI,RR,3,3,Player_58,Player_3,0,1,1,0,None,None,163.73,10.88,loss,MI
42,2023-05-11,CSK,KKR,Chennai,CSK,bat,1,CSK,KKR,11,1,Player_45,Player_10,2,2,4,0,None,None,177.26,8.25,loss,KKR
37,2023-04-23,CSK,LSG,Delhi,LSG,bat,1,LSG,CSK,16,1,Player_18,Player_83,1,1,2,0,None,None,57.6,7.2,loss,CSK
1,2023-04-30,PBKS,LSG,Bangalore,LSG,bat,1,LSG,PBKS,1,2,Player_7,Player_93,3,1,4,0,None,None,191.16,11.84,win,PBKS
39,2023-04-11,DC,SRH,Ahmedabad,DC,bat,1,DC,SRH,18,6,Player_27,Player_30,1,2,3,0,None,None,174.14,10.84,loss,DC
27,2023-05-27,PBKS,SRH,Ahmedabad,SRH,field,1,SRH,PBKS,8,5,Player_40,Player_4,4,2,6,0,None,None,69.71,7.81,win,SRH
20,2023-05-20,RCB,MI,Chennai,MI,field,2,RCB,MI,14,4,Player_64,Player_23,2,0,2,0,None,None,173.4,6.77,loss,RCB
21,2023-04-19,RR,DC,Mumbai,RR,field,2,RR,DC,20,1,Player_78,Player_11,3,0,3,0,None,None,144.05,10.78,loss,RR
13,2023-04-27,SRH,DC,Chennai,SRH,bat,2,DC,SRH,6,4,Player_83,Player_67,5,1,6,0,None,None,100.03,11.9,win,DC
54,2023-04-30,DC,CSK,Ahmedabad,CSK,bat,2,CSK,DC,3,1,Player_14,Player_15,6,1,7,0,None,None,187.37,10.59,loss,CSK
2,2023-05-19,CSK,RCB,Ahmedabad,RCB,bat,1,RCB,CSK,17,3,Player_74,Player_66,3,0,3,0,None,None,115.54,10.62,loss,CSK
63,2023-05-03,RR,MI,Ahmedabad,MI,bat,1,RR,MI,7,6,Player_24,Player_70,5,1,6,0,None,None,99.9,7.14,win,RR
37,2023-04-14,RCB,GT,Ahmedabad,GT,bat,2,RCB,GT,10,4,Player_59,Player_42,6,2,8,0,None,None,96.8,10.64,loss,RCB
11,2023-04-07,LSG,DC,Bangalore,DC,field,2,DC,LSG,11,3,Player_80,Player_9,5,1,6,0,None,None,109.39,10.1,loss,DC
68,2023-05-09,GT,SRH,Ahmedabad,GT,bat,1,GT,SRH,17,2,Player_79,Player_42,2,2,4,0,None,None,127.13,6.54,loss,GT
36,2023-05-05,PBKS,RR,Ahmedabad,RR,field,2,PBKS,RR,10,3,Player_5,Player_29,6,2,8,0,None,None,125.25,11.66,loss,PBKS
33,2023-05-13,KKR,SRH,Delhi,KKR,field,1,KKR,SRH,7,4,Player_18,Player_69,1,0,1,0,None,None,149.1,8.69,loss,SRH
57,2023-03-31,PBKS,RR,Bangalore,PBKS,field,1,PBKS,RR,18,4,Player_29,Player_24,5,2,7,1,Player_7,bowled,116.52,9.94,loss,PBKS
44,2023-04-12,DC,CSK,Mumbai,DC,bat,1,DC,CSK,1,4,Player_32,Player_80,0,2,2,0,None,None,145.75,11.53,loss,DC
73,2023-05-06,DC,SRH,Bangalore,SRH,field,2,SRH,DC,9,1,Player_83,Player_47,3,2,5,0,None,None,81.99,11.09,win,SRH
36,2023-04-16,SRH,PBKS,Delhi,SRH,field,1,SRH,PBKS,8,3,Player_52,Player_34,4,2,6,0,None,None,185.75,11.0,win,PBKS
55,2023-04-05,SRH,LSG,Mumbai,SRH,field,1,SRH,LSG,11,1,Player_14,Player_86,4,2,6,0,None,None,195.8,8.2,win,LSG
34,2023-05-03,RR,MI,Ahmedabad,MI,bat,2,MI,RR,2,1,Player_34,Player_92,1,1,2,0,None,None,85.28,10.99,loss,MI
8,2023-04-26,MI,CSK,Bangalore,MI,bat,2,CSK,MI,14,2,Player_83,Player_63,2,0,2,0,None,None,141.65,8.58,loss,CSK
12,2023-04-07,GT,SRH,Ahmedabad,GT,field,2,SRH,GT,18,6,Player_81,Player_68,1,1,2,0,None,None,197.94,11.91,loss,GT
53,2023-05-17,RCB,GT,Bangalore,GT,bat,2,GT,RCB,4,4,Player_55,Player_95,4,2,6,0,None,None,124.11,7.29,loss,RCB
28,2023-04-02,CSK,RCB,Mumbai,CSK,bat,1,CSK,RCB,8,5,Player_98,Player_26,3,0,3,1,Player_15,caught,167.06,6.64,loss,RCB
25,2023-04-23,GT,RR,Chennai,GT,field,1,GT,RR,18,2,Player_19,Player_30,3,0,3,1,Player_3,caught,158.03,9.29,win,GT
52,2023-05-28,KKR,CSK,Chennai,CSK,field,2,KKR,CSK,8,2,Player_33,Player_90,3,1,4,0,None,None,160.52,10.37,loss,KKR
63,2023-04-22,GT,LSG,Bangalore,GT,field,2,LSG,GT,15,1,Player_10,Player_97,1,2,3,0,None,None,120.69,7.06,win,GT
10,2023-05-30,RR,CSK,Ahmedabad,CSK,field,2,RR,CSK,1,6,Player_45,Player_37,6,1,7,0,None,None,191.13,8.91,loss,RR
53,2023-05-24,KKR,PBKS,Delhi,PBKS,field,2,KKR,PBKS,8,5,Player_43,Player_64,6,2,8,0,None,None,64.73,11.52,loss,KKR
65,2023-04-07,RCB,MI,Ahmedabad,RCB,field,1,MI,RCB,14,3,Player_57,Player_30,1,1,2,1,Player_61,caught,104.42,10.93,win,RCB
34,2023-05-24,SRH,KKR,Delhi,SRH,field,2,SRH,KKR,20,6,Player_24,Player_99,3,2,5,0,None,None,107.66,8.69,win,KKR
41,2023-05-08,CSK,MI,Chennai,MI,bat,1,CSK,MI,12,1,Player_17,Player_10,0,1,1,0,None,None,87.93,9.5,win,CSK
59,2023-05-12,RR,PBKS,Delhi,RR,bat,2,PBKS,RR,10,4,Player_33,Player_28,3,1,4,1,Player_23,run out,179.4,9.13,win,RR
2,2023-05-22,LSG,DC,Delhi,DC,field,1,LSG,DC,5,2,Player_24,Player_86,3,2,5,1,Player_82,bowled,82.52,8.1,loss,LSG
58,2023-05-25,RCB,LSG,Bangalore,RCB,bat,1,RCB,LSG,16,6,Player_92,Player_86,2,1,3,0,None,None,81.55,7.18,win,LSG
62,2023-04-03,SRH,MI,Chennai,MI,field,2,MI,SRH,18,4,Player_39,Player_80,0,0,0,0,None,None,165.25,8.19,loss,MI
72,2023-04-28,CSK,RCB,Bangalore,CSK,bat,2,RCB,CSK,2,2,Player_36,Player_4,2,0,2,0,None,None,92.28,9.01,loss,CSK
47,2023-05-16,GT,LSG,Bangalore,GT,bat,2,GT,LSG,10,5,Player_33,Player_7,0,1,1,1,Player_26,run out,61.76,8.47,win,GT
48,2023-05-15,RR,MI,Ahmedabad,MI,bat,2,RR,MI,8,1,Player_31,Player_71,3,0,3,1,Player_13,run out,186.11,6.54,loss,MI
40,2023-04-01,MI,CSK,Delhi,CSK,field,1,MI,CSK,4,1,Player_43,Player_57,0,0,0,0,None,None,142.29,9.18,loss,MI
60,2023-04-01,PBKS,SRH,Delhi,SRH,bat,1,PBKS,SRH,19,5,Player_83,Player_79,5,2,7,0,None,None,156.27,7.05,loss,PBKS
66,2023-04-20,GT,LSG,Delhi,LSG,bat,2,GT,LSG,6,1,Player_44,Player_59,3,1,4,0,None,None,69.65,5.83,loss,GT
53,2023-04-22,LSG,KKR,Mumbai,LSG,field,2,LSG,KKR,2,3,Player_16,Player_86,2,1,3,0,None,None,115.09,6.2,loss,LSG
19,2023-05-22,MI,RCB,Ahmedabad,MI,bat,1,MI,RCB,1,4,Player_58,Player_53,1,0,1,0,None,None,188.2,10.78,win,MI
63,2023-04-20,PBKS,DC,Delhi,PBKS,field,2,DC,PBKS,2,3,Player_71,Player_27,0,2,2,0,None,None,196.6,6.27,loss,PBKS
56,2023-05-25,MI,SRH,Ahmedabad,MI,field,1,SRH,MI,17,4,Player_61,Player_98,2,2,4,1,Player_23,run out,172.23,11.02,loss,MI
40,2023-04-11,KKR,MI,Mumbai,KKR,field,1,MI,KKR,5,4,Player_61,Player_89,4,2,6,0,None,None,179.86,11.24,win,KKR
55,2023-05-11,MI,RCB,Chennai,MI,field,2,MI,RCB,5,3,Player_63,Player_80,6,0,6,0,None,None,198.07,11.21,win,RCB
50,2023-04-19,KKR,GT,Bangalore,GT,bat,2,GT,KKR,20,4,Player_28,Player_60,5,1,6,0,None,None,62.43,11.81,loss,KKR
4,2023-04-22,PBKS,GT,Chennai,PBKS,field,2,PBKS,GT,5,4,Player_65,Player_63,6,2,8,0,None,None,139.65,6.6,loss,GT
13,2023-04-16,GT,CSK,Delhi,GT,bat,1,CSK,GT,2,6,Player_49,Player_26,3,2,5,0,None,None,161.54,5.91,loss,CSK
70,2023-04-27,CSK,DC,Delhi,DC,bat,2,DC,CSK,19,5,Player_91,Player_69,5,2,7,0,None,None,50.43,11.78,win,DC
32,2023-04-01,CSK,LSG,Chennai,LSG,bat,1,LSG,CSK,11,4,Player_74,Player_62,3,0,3,0,None,None,53.64,8.2,win,CSK
16,2023-04-01,KKR,RR,Delhi,RR,field,2,KKR,RR,10,4,Player_29,Player_31,5,1,6,0,None,None,69.81,10.68,win,KKR
28,2023-04-26,RR,GT,Chennai,RR,field,1,RR,GT,20,1,Player_58,Player_17,1,1,2,0,None,None,143.77,10.36,loss,GT
3,2023-04-09,PBKS,KKR,Chennai,PBKS,bat,1,PBKS,KKR,14,3,Player_49,Player_74,3,1,4,0,None,None,154.42,7.21,loss,KKR
63,2023-05-29,RCB,PBKS,Delhi,PBKS,bat,2,RCB,PBKS,9,5,Player_75,Player_100,1,0,1,0,None,None,117.14,6.56,loss,PBKS
17,2023-04-29,RR,GT,Bangalore,GT,field,2,GT,RR,4,6,Player_26,Player_88,3,0,3,1,Player_41,bowled,75.81,7.66,win,RR
13,2023-05-13,CSK,LSG,Mumbai,LSG,field,2,CSK,LSG,6,6,Player_15,Player_10,1,1,2,0,None,None,112.89,11.88,loss,CSK
47,2023-04-23,PBKS,LSG,Delhi,PBKS,field,1,PBKS,LSG,7,4,Player_33,Player_36,4,0,4,0,None,None,102.14,10.83,loss,LSG
37,2023-05-14,GT,LSG,Ahmedabad,LSG,field,1,LSG,GT,4,4,Player_99,Player_40,1,1,2,0,None,None,151.42,7.88,loss,LSG
54,2023-04-27,SRH,RR,Chennai,SRH,bat,2,SRH,RR,7,2,Player_2,Player_90,3,2,5,0,None,None,117.97,8.67,win,RR
15,2023-05-08,LSG,DC,Chennai,DC,bat,1,DC,LSG,12,1,Player_94,Player_4,3,0,3,0,None,None,68.7,10.93,win,DC
26,2023-05-10,KKR,CSK,Delhi,KKR,field,2,KKR,CSK,4,2,Player_96,Player_68,2,0,2,0,None,None,175.75,11.79,win,CSK
63,2023-04-22,RR,GT,Ahmedabad,GT,bat,2,RR,GT,5,1,Player_13,Player_80,6,0,6,0,None,None,119.98,6.15,loss,GT
34,2023-05-23,DC,CSK,Bangalore,CSK,field,1,DC,CSK,11,3,Player_57,Player_82,3,1,4,0,None,None,115.55,9.52,win,CSK
21,2023-04-10,RR,LSG,Ahmedabad,LSG,field,2,LSG,RR,16,2,Player_54,Player_94,5,0,5,0,None,None,183.46,7.4,loss,RR
42,2023-04-23,KKR,DC,Bangalore,DC,bat,2,KKR,DC,6,3,Player_14,Player_35,6,2,8,0,None,None,51.2,10.27,loss,KKR
17,2023-05-22,RR,LSG,Chennai,LSG,field,2,LSG,RR,18,2,Player_52,Player_31,1,1,2,0,None,None,194.81,7.82,win,LSG
22,2023-04-29,CSK,KKR,Mumbai,KKR,field,1,CSK,KKR,10,2,Player_99,Player_33,1,1,2,0,None,None,109.83,5.16,win,CSK
44,2023-04-24,PBKS,KKR,Delhi,KKR,bat,2,KKR,PBKS,12,3,Player_3,Player_13,6,0,6,0,None,None,162.76,9.49,loss,KKR
24,2023-05-25,PBKS,SRH,Chennai,SRH,bat,2,PBKS,SRH,15,4,Player_51,Player_90,6,2,8,0,None,None,148.17,10.86,win,PBKS
71,2023-04-06,RR,SRH,Mumbai,SRH,bat,2,SRH,RR,5,5,Player_59,Player_56,6,2,8,0,None,None,129.33,7.27,win,RR
54,2023-05-03,DC,LSG,Bangalore,DC,field,2,LSG,DC,12,5,Player_47,Player_27,5,1,6,0,None,None,132.37,5.63,win,DC
12,2023-04-08,MI,LSG,Chennai,MI,bat,1,LSG,MI,1,4,Player_41,Player_22,1,0,1,0,None,None,184.64,10.16,loss,LSG
11,2023-04-01,RR,SRH,Bangalore,RR,bat,1,SRH,RR,19,1,Player_50,Player_87,3,1,4,0,None,None,150.85,5.05,win,SRH
37,2023-05-30,LSG,DC,Delhi,DC,bat,2,DC,LSG,18,6,Player_46,Player_32,6,1,7,0,None,None,79.27,10.2,win,DC
40,2023-05-15,CSK,SRH,Chennai,CSK,field,1,SRH,CSK,20,5,Player_3,Player_58,1,0,1,1,Player_58,run out,84.64,8.01,loss,CSK
26,2023-05-16,GT,RR,Ahmedabad,GT,field,1,GT,RR,10,5,Player_20,Player_88,1,2,3,0,None,None,67.86,7.82,win,RR
21,2023-05-30,KKR,LSG,Bangalore,LSG,field,1,KKR,LSG,7,3,Player_25,Player_44,5,2,7,0,None,None,168.66,6.21,loss,LSG
10,2023-04-07,DC,CSK,Ahmedabad,DC,field,2,CSK,DC,20,1,Player_81,Player_15,5,2,7,1,Player_79,bowled,58.71,8.35,loss,CSK
45,2023-05-28,GT,KKR,Bangalore,KKR,bat,2,KKR,GT,4,4,Player_19,Player_62,5,1,6,0,None,None,162.78,10.45,loss,KKR
56,2023-05-30,RR,KKR,Chennai,RR,bat,1,KKR,RR,11,6,Player_84,Player_45,6,0,6,0,None,None,56.4,10.63,loss,RR
27,2023-04-05,PBKS,LSG,Chennai,PBKS,bat,1,PBKS,LSG,12,1,Player_73,Player_76,5,0,5,0,None,None,117.86,7.36,loss,LSG
52,2023-03-31,SRH,GT,Delhi,SRH,field,1,GT,SRH,17,4,Player_67,Player_42,5,2,7,0,None,None,152.48,7.18,win,GT
12,2023-05-23,SRH,MI,Delhi,SRH,bat,2,SRH,MI,14,6,Player_12,Player_26,4,2,6,0,None,None,168.67,8.36,win,SRH
67,2023-05-11,LSG,RCB,Delhi,RCB,field,2,LSG,RCB,3,3,Player_70,Player_84,3,2,5,0,None,None,65.21,8.01,loss,RCB
37,2023-04-16,KKR,MI,Ahmedabad,KKR,field,1,MI,KKR,10,1,Player_41,Player_91,5,2,7,0,None,None,67.9,7.04,win,KKR
64,2023-04-19,MI,CSK,Chennai,MI,field,2,CSK,MI,16,3,Player_7,Player_56,3,1,4,0,None,None,65.41,8.85,loss,MI
15,2023-05-01,PBKS,RR,Mumbai,PBKS,field,1,RR,PBKS,13,4,Player_47,Player_30,4,2,6,0,None,None,83.75,6.85,win,RR
63,2023-04-13,GT,KKR,Delhi,KKR,bat,2,GT,KKR,8,3,Player_48,Player_22,0,2,2,0,None,None,144.43,5.1,loss,GT
31,2023-04-20,LSG,GT,Mumbai,LSG,bat,2,GT,LSG,11,2,Player_36,Player_51,4,2,6,0,None,None,110.37,10.43,loss,LSG
48,2023-04-25,MI,PBKS,Ahmedabad,MI,field,1,PBKS,MI,6,1,Player_22,Player_3,3,0,3,0,None,None,88.71,8.23,win,PBKS
59,2023-04-10,LSG,MI,Ahmedabad,LSG,bat,1,LSG,MI,8,5,Player_34,Player_39,4,2,6,0,None,None,150.39,8.19,loss,LSG
51,2023-05-26,DC,CSK,Mumbai,DC,field,1,DC,CSK,15,1,Player_80,Player_88,2,2,4,0,None,None,96.36,6.08,loss,DC
16,2023-04-15,LSG,GT,Bangalore,LSG,field,2,GT,LSG,18,5,Player_49,Player_16,2,0,2,0,None,None,92.73,10.37,win,GT
52,2023-05-21,KKR,LSG,Ahmedabad,KKR,field,1,LSG,KKR,14,1,Player_50,Player_95,1,1,2,0,None,None,122.35,11.44,win,KKR
28,2023-04-01,GT,KKR,Mumbai,KKR,field,2,KKR,GT,8,5,Player_6,Player_34,3,0,3,0,None,None,89.36,7.24,loss,GT
55,2023-05-19,PBKS,GT,Mumbai,PBKS,bat,2,GT,PBKS,10,5,Player_69,Player_1,6,0,6,0,None,None,194.51,8.83,loss,GT
70,2023-05-05,GT,MI,Ahmedabad,GT,field,1,MI,GT,11,3,Player_61,Player_46,5,0,5,0,None,None,80.94,8.35,loss,MI
73,2023-04-25,KKR,RCB,Chennai,RCB,bat,1,KKR,RCB,13,2,Player_70,Player_66,6,1,7,1,Player_72,caught,74.86,11.93,win,RCB
43,2023-04-20,MI,GT,Bangalore,MI,bat,1,MI,GT,16,3,Player_49,Player_18,5,0,5,0,None,None,134.69,7.71,win,GT
15,2023-05-06,LSG,GT,Mumbai,GT,field,1,LSG,GT,17,1,Player_3,Player_20,2,2,4,0,None,None,141.62,8.34,loss,GT
29,2023-05-20,MI,PBKS,Bangalore,PBKS,bat,2,MI,PBKS,14,2,Player_95,Player_57,5,1,6,0,None,None,56.82,7.71,loss,PBKS
18,2023-05-06,DC,RR,Bangalore,RR,field,1,RR,DC,10,6,Player_24,Player_91,3,1,4,1,Player_59,caught,172.72,6.58,win,RR
73,2023-04-16,KKR,RR,Bangalore,KKR,bat,1,KKR,RR,4,2,Player_45,Player_88,3,1,4,0,None,None,55.01,11.49,loss,RR
70,2023-05-26,SRH,KKR,Chennai,KKR,bat,1,KKR,SRH,9,3,Player_41,Player_63,2,1,3,0,None,None,193.85,9.37,win,KKR
59,2023-05-01,MI,CSK,Delhi,CSK,field,1,MI,CSK,10,5,Player_1,Player_53,5,2,7,0,None,None,76.15,7.13,loss,CSK
73,2023-04-24,RCB,MI,Chennai,MI,bat,1,RCB,MI,8,2,Player_6,Player_52,0,1,1,0,None,None,96.35,9.74,win,RCB
39,2023-05-21,RCB,MI,Ahmedabad,RCB,bat,2,MI,RCB,7,3,Player_6,Player_94,5,0,5,0,None,None,149.46,6.68,loss,MI
1,2023-04-29,LSG,KKR,Bangalore,LSG,bat,2,KKR,LSG,7,2,Player_2,Player_4,0,0,0,0,None,None,146.8,8.17,win,KKR
58,2023-05-19,MI,CSK,Bangalore,MI,bat,2,CSK,MI,16,5,Player_8,Player_66,1,0,1,0,None,None,143.65,10.01,loss,MI
57,2023-04-23,KKR,CSK,Chennai,KKR,bat,1,KKR,CSK,6,2,Player_41,Player_97,6,0,6,0,None,None,61.58,10.72,win,KKR
10,2023-05-23,MI,LSG,Bangalore,LSG,bat,2,MI,LSG,16,5,Player_2,Player_55,4,0,4,0,None,None,117.88,5.45,loss,MI
27,2023-04-10,SRH,LSG,Ahmedabad,LSG,field,2,SRH,LSG,5,1,Player_43,Player_64,0,1,1,0,None,None,163.54,11.26,win,SRH
40,2023-03-31,RCB,MI,Mumbai,RCB,field,1,RCB,MI,6,6,Player_9,Player_39,3,2,5,0,None,None,101.72,8.98,loss,RCB
36,2023-05-12,KKR,LSG,Bangalore,LSG,bat,2,LSG,KKR,3,1,Player_81,Player_81,2,1,3,0,None,None,135.45,10.89,loss,LSG
8,2023-04-13,MI,SRH,Chennai,SRH,bat,1,SRH,MI,11,1,Player_25,Player_55,3,0,3,0,None,None,87.3,7.6,loss,MI
9,2023-04-04,CSK,RR,Chennai,CSK,field,2,CSK,RR,12,5,Player_81,Player_51,2,0,2,0,None,None,89.17,8.63,loss,RR
57,2023-05-18,DC,SRH,Mumbai,SRH,bat,2,DC,SRH,13,3,Player_42,Player_78,3,2,5,0,None,None,138.61,7.88,loss,DC
3,2023-05-05,SRH,RR,Chennai,SRH,bat,1,SRH,RR,9,5,Player_83,Player_82,5,2,7,0,None,None,117.51,10.16,loss,RR
53,2023-04-07,GT,MI,Chennai,MI,field,2,GT,MI,2,1,Player_92,Player_86,1,0,1,0,None,None,75.29,6.38,loss,MI
22,2023-04-06,RCB,CSK,Ahmedabad,RCB,bat,1,CSK,RCB,18,2,Player_39,Player_86,2,1,3,1,Player_97,bowled,102.1,6.42,win,RCB
72,2023-04-16,CSK,KKR,Bangalore,KKR,bat,2,KKR,CSK,5,6,Player_79,Player_30,2,1,3,0,None,None,57.44,9.9,loss,KKR
32,2023-04-21,PBKS,RR,Delhi,RR,bat,2,PBKS,RR,7,4,Player_99,Player_16,2,2,4,0,None,None,124.3,5.97,win,PBKS
12,2023-05-28,SRH,RCB,Ahmedabad,RCB,bat,2,SRH,RCB,19,2,Player_48,Player_39,6,1,7,0,None,None,191.42,5.67,loss,RCB
67,2023-05-16,PBKS,CSK,Delhi,PBKS,field,2,CSK,PBKS,2,5,Player_69,Player_68,5,1,6,1,Player_60,bowled,97.32,7.22,loss,PBKS
71,2023-05-08,GT,DC,Bangalore,DC,bat,2,GT,DC,8,6,Player_87,Player_88,0,0,0,0,None,None,94.86,9.93,loss,GT
43,2023-05-08,CSK,PBKS,Mumbai,PBKS,field,1,PBKS,CSK,11,3,Player_59,Player_77,1,1,2,0,None,None,79.47,8.52,win,PBKS
44,2023-04-08,GT,DC,Ahmedabad,GT,field,1,DC,GT,9,5,Player_88,Player_79,6,0,6,1,Player_76,bowled,128.26,8.8,loss,DC
11,2023-05-01,KKR,LSG,Bangalore,KKR,bat,2,LSG,KKR,1,3,Player_75,Player_6,2,1,3,0,None,None,107.12,9.38,win,KKR
42,2023-05-25,RCB,KKR,Chennai,RCB,field,1,RCB,KKR,15,1,Player_25,Player_75,2,1,3,0,None,None,115.71,11.9,loss,RCB
16,2023-04-08,PBKS,RCB,Chennai,RCB,field,2,RCB,PBKS,5,1,Player_100,Player_16,2,2,4,0,None,None,80.85,8.09,win,RCB
56,2023-05-21,DC,RCB,Chennai,RCB,field,1,RCB,DC,17,2,Player_72,Player_6,2,0,2,0,None,None,151.01,6.11,loss,RCB
16,2023-05-24,GT,PBKS,Mumbai,PBKS,field,1,GT,PBKS,15,5,Player_45,Player_81,4,0,4,0,None,None,143.1,11.1,loss,GT
54,2023-05-01,DC,SRH,Ahmedabad,DC,field,1,SRH,DC,14,4,Player_91,Player_20,4,2,6,0,None,None,108.05,6.82,win,SRH
30,2023-04-04,PBKS,MI,Bangalore,PBKS,bat,1,MI,PBKS,12,2,Player_96,Player_24,2,2,4,1,Player_83,bowled,158.9,7.45,win,PBKS
40,2023-04-19,MI,KKR,Mumbai,MI,bat,2,KKR,MI,5,6,Player_14,Player_21,0,0,0,1,Player_81,run out,172.41,9.3,win,KKR
74,2023-05-16,GT,LSG,Delhi,GT,field,2,LSG,GT,13,2,Player_91,Player_99,3,1,4,0,None,None,118.6,7.18,loss,LSG
1,2023-04-12,DC,GT,Mumbai,GT,bat,2,GT,DC,18,6,Player_72,Player_99,5,1,6,0,None,None,80.75,7.33,loss,DC
11,2023-04-09,DC,SRH,Ahmedabad,SRH,field,1,SRH,DC,16,3,Player_1,Player_56,3,1,4,1,Player_57,caught,50.41,5.16,win,DC
59,2023-04-26,CSK,LSG,Chennai,LSG,field,2,CSK,LSG,10,5,Player_44,Player_61,1,1,2,0,None,None,133.85,6.04,loss,LSG
5,2023-05-03,GT,CSK,Chennai,GT,field,1,CSK,GT,12,3,Player_86,Player_7,3,2,5,0,None,None,57.4,5.26,loss,CSK
29,2023-05-08,MI,GT,Delhi,MI,bat,2,MI,GT,18,4,Player_92,Player_97,0,2,2,0,None,None,182.9,9.18,loss,MI
67,2023-05-22,SRH,PBKS,Delhi,SRH,field,1,PBKS,SRH,3,1,Player_54,Player_62,1,1,2,1,Player_10,run out,80.48,5.56,loss,PBKS
1,2023-05-20,RCB,GT,Mumbai,RCB,field,2,RCB,GT,15,6,Player_83,Player_82,5,2,7,0,None,None,90.81,6.53,loss,GT
3,2023-05-04,KKR,CSK,Bangalore,KKR,field,2,KKR,CSK,2,3,Player_86,Player_86,6,0,6,0,None,None,122.89,9.56,win,KKR
21,2023-04-30,RCB,CSK,Bangalore,CSK,bat,1,CSK,RCB,13,3,Player_57,Player_16,3,2,5,0,None,None,181.96,8.54,win,CSK
65,2023-05-03,KKR,LSG,Delhi,KKR,bat,1,LSG,KKR,14,4,Player_25,Player_39,2,2,4,0,None,None,169.83,6.61,win,KKR
1,2023-04-24,KKR,SRH,Chennai,KKR,bat,2,KKR,SRH,18,5,Player_11,Player_33,6,0,6,0,None,None,199.93,6.81,loss,KKR
73,2023-04-06,DC,PBKS,Ahmedabad,PBKS,field,2,PBKS,DC,3,3,Player_94,Player_42,0,2,2,1,Player_5,caught,121.64,7.81,win,PBKS
49,2023-05-23,LSG,GT,Delhi,LSG,field,1,LSG,GT,14,1,Player_29,Player_96,4,0,4,0,None,None,164.02,8.41,win,LSG
27,2023-04-29,PBKS,KKR,Mumbai,PBKS,field,1,KKR,PBKS,17,3,Player_19,Player_6,6,2,8,0,None,None,175.61,9.66,win,PBKS
7,2023-04-21,PBKS,SRH,Chennai,SRH,bat,2,PBKS,SRH,12,6,Player_30,Player_63,3,1,4,0,None,None,62.49,7.24,win,SRH
19,2023-04-10,GT,SRH,Ahmedabad,SRH,bat,2,SRH,GT,6,2,Player_69,Player_5,4,1,5,0,None,None,199.24,11.74,win,SRH
49,2023-04-19,SRH,CSK,Ahmedabad,SRH,field,2,SRH,CSK,15,1,Player_56,Player_8,5,2,7,1,Player_41,bowled,144.18,7.07,win,SRH
71,2023-05-27,RR,RCB,Chennai,RCB,bat,1,RCB,RR,13,3,Player_12,Player_18,2,2,4,0,None,None,119.46,5.79,win,RCB
12,2023-04-12,RR,LSG,Chennai,LSG,field,2,LSG,RR,12,5,Player_20,Player_1,2,1,3,0,None,None,139.18,8.65,loss,RR
35,2023-05-19,RR,SRH,Ahmedabad,SRH,field,1,SRH,RR,12,5,Player_46,Player_91,0,1,1,1,Player_26,bowled,139.96,5.18,win,RR
42,2023-04-23,SRH,PBKS,Bangalore,PBKS,bat,1,SRH,PBKS,17,6,Player_95,Player_62,5,2,7,0,None,None,172.12,7.95,loss,SRH
37,2023-04-14,LSG,MI,Mumbai,LSG,bat,1,MI,LSG,7,1,Player_58,Player_56,4,0,4,1,Player_78,caught,170.8,7.64,win,MI
30,2023-04-17,DC,SRH,Chennai,DC,bat,2,SRH,DC,2,2,Player_1,Player_22,5,2,7,0,None,None,88.05,6.01,loss,DC
47,2023-04-28,LSG,MI,Bangalore,MI,field,1,MI,LSG,6,6,Player_15,Player_24,6,2,8,0,None,None,76.64,8.76,loss,MI
